train_loss,valid_loss,train_acc,valid_acc
8.608347610577352,8.169859663620592,0.4655,0.493125
8.61512204569578,8.169859663620592,0.4655,0.493125
7.656095376610756,8.169859663620592,0.525,0.493125
8.679594426810741,8.169859663620592,0.4615,0.493125
8.147697282612324,8.169859663620592,0.4945,0.493125
8.139638234972955,8.169859663620592,0.495,0.493125
8.357232521235943,8.169859663620592,0.4815,0.493125
8.599003950417043,8.169859663620592,0.4665,0.493125
7.688331567168236,8.169859663620592,0.523,0.493125
7.100021089494228,8.169859663620592,0.5595,0.493125
8.115461092054844,8.169859663620592,0.4965,0.493125
7.623859186053276,8.169859663620592,0.527,0.493125
8.453941092908382,8.169859663620592,0.4755,0.493125
8.389468711793423,8.169859663620592,0.4795,0.493125
8.179933473169804,8.169859663620592,0.4925,0.493125
8.341114425957203,8.169859663620592,0.4825,0.493125
8.115461092054844,8.169859663620592,0.4965,0.493125
8.349173473596572,8.169859663620592,0.482,0.493125
7.897866805791855,8.169859663620592,0.51,0.493125
8.429763949990273,8.169859663620592,0.477,0.493125
7.430442042708397,8.169859663620592,0.539,0.493125
8.187992520809173,8.169859663620592,0.492,0.493125
7.575504900217056,8.169859663620592,0.53,0.493125
7.511032519102097,8.169859663620592,0.534,0.493125
8.333055378317834,8.169859663620592,0.483,0.493125
8.268582997202873,8.169859663620592,0.487,0.493125
7.720567757725716,8.169859663620592,0.521,0.493125
8.018752520382405,8.169859663620592,0.5025,0.493125
7.615800138413906,8.169859663620592,0.5275,0.493125
8.091283949136734,8.169859663620592,0.498,0.493125
7.551327757298947,8.169859663620592,0.5315,0.493125
8.421704902350903,8.169859663620592,0.4775,0.493125
7.760862995922565,8.169859663620592,0.5185,0.493125
8.123520139694214,8.169859663620592,0.496,0.493125
8.260523949563503,8.169859663620592,0.4875,0.493125
8.026811568021774,8.169859663620592,0.502,0.493125
7.938162043988704,8.169859663620592,0.5075,0.493125
7.793099186480045,8.169859663620592,0.5165,0.493125
7.881748710513115,8.169859663620592,0.511,0.493125
8.196051568448544,8.169859663620592,0.4915,0.493125
7.873689662873745,8.169859663620592,0.5115,0.493125
8.204110616087913,8.169859663620592,0.491,0.493125
7.897866805791855,8.169859663620592,0.51,0.493125
8.268582997202873,8.169859663620592,0.487,0.493125
7.414323947429657,8.169859663620592,0.54,0.493125
7.922043948709964,8.169859663620592,0.5085,0.493125
8.260523949563503,8.169859663620592,0.4875,0.493125
8.574826807498932,8.169859663620592,0.468,0.493125
8.026811568021774,8.169859663620592,0.502,0.493125
8.316937283039094,8.169859663620592,0.484,0.493125
