train_loss,valid_loss,train_acc,valid_acc
0.17861522800934018,0.8858874318707296,0.915,0.68
0.18889877282278938,3.4712447695640147,0.9195,0.5975
0.16542800109102426,1.011818913958586,0.937,0.699375
0.17873916389126135,2.7411152681070607,0.932,0.589375
0.16945719012340488,2.121591413067333,0.926,0.5675
0.12913881570041394,1.0109502107598722,0.955,0.716875
0.1263222594859244,2.2854544535665955,0.95,0.62625
0.13057732543687234,1.8769940529478475,0.9455,0.665
0.11043320411467267,1.8844269285393174,0.9585,0.721875
0.12640764654365558,0.8221654975638221,0.9545,0.785
0.11017671919909754,0.9368208805343855,0.963,0.75875
0.09063889289043323,1.3992565112202664,0.9695,0.73375
0.11684138801037261,0.726344211226564,0.9595,0.81875
0.08983310369902164,1.0179399044252244,0.969,0.75625
0.08919442512262139,1.2509139396064384,0.9725,0.739375
0.10527691068083095,1.6457967693415276,0.9665,0.713125
0.1004583519427506,2.0170521560034467,0.9645,0.725625
0.07641510710367175,1.1612195125337519,0.9715,0.784375
0.10346287198475283,1.9128737640223596,0.9675,0.735
0.09696795488747921,1.732525766545229,0.9645,0.750625
0.0606125608303555,2.011039564611718,0.979,0.745
0.092813943247731,1.489726803555771,0.973,0.765
0.10051216954751817,1.3175632757650464,0.9675,0.77625
0.08561285784852908,1.5503330950451994,0.969,0.76625
0.09409675945567597,1.8467755975323958,0.9715,0.7775
0.09004180853050206,1.9870712503627612,0.969,0.736875
0.10002044841690463,1.2964058340000852,0.963,0.78125
0.0933622129268765,2.0507155755505737,0.9715,0.7525
0.1112151198234269,1.850379740613536,0.9615,0.754375
0.1410317739954528,2.146469301205573,0.953,0.735
0.13847865245705884,2.1204628971557558,0.9515,0.7275
0.1567030198455668,2.103176657810961,0.946,0.744375
0.10170086576303583,1.8869388740747268,0.9655,0.768125
0.1383783484739256,1.8602156802159422,0.9495,0.751875
0.18129958649736,2.2841899038967597,0.93,0.734375
0.18344569588729245,2.439795675073243,0.92,0.731875
0.18495514300175547,2.3070677579529586,0.9205,0.726875
0.163076888085684,1.9741314966710493,0.928,0.743125
0.21739679482000066,2.5344285133783884,0.9125,0.729375
0.20165849985540443,2.304651809409344,0.9225,0.715
0.17018512080689288,1.7642343970279017,0.9365,0.753125
0.22245559691359723,2.2798474452852457,0.9125,0.724375
0.21359145598531903,1.8642659686533876,0.9195,0.755625
0.1822628547510858,2.4761316371179576,0.9305,0.71875
0.15790438220806938,2.2912738861615933,0.937,0.723125
0.23526118739538016,2.2027769732619515,0.9165,0.725
0.24709023887972534,1.932760435330613,0.8995,0.7475
0.19533624276653336,2.264544127555632,0.9175,0.725625
0.22160273392558974,2.4599093995897605,0.9045,0.715625
0.1618915448414773,2.326680944648613,0.9275,0.720625
