train_loss,valid_loss,train_acc,valid_acc
0.34389598824596035,0.7756234102472663,0.845,0.538
0.27542985597625375,0.819573162585497,0.8785,0.492
0.27722870659385807,0.8805906603895127,0.8735,0.48
0.27352731149928877,1.3493165396568365,0.881,0.496
0.3055338201454724,0.9303513190820814,0.864,0.492
0.2632142409228836,0.8784943315181881,0.8815,0.53
0.2877303583284374,0.8022618497386574,0.869,0.528
0.2585963273442467,0.8185459481030702,0.8795,0.556
0.2731819268731342,0.9323426165208221,0.876,0.502
0.2651595079721883,0.83751294542104,0.879,0.518
0.29359078279335515,0.8784274447485805,0.8545,0.512
0.2856687220536405,0.8156561004705727,0.866,0.526
0.28653361190960275,0.8829793178886175,0.862,0.49
0.27835743545903824,0.8654554390870035,0.868,0.5
0.26926775063632524,0.838988175328821,0.8835,0.55
0.26170328110374974,0.846175694283098,0.88,0.512
0.2732852348901797,0.8867934519378469,0.863,0.492
0.31085482299886646,0.8978946374170482,0.863,0.484
0.29756384765333493,0.8445469649732112,0.861,0.5
0.2821424351422465,0.8390580916237086,0.8715,0.536
0.2881578484160127,0.8156725456621498,0.8635,0.558
0.32110812930483373,0.7971037613879889,0.861,0.542
0.34316502565843987,0.8066476943418384,0.842,0.564
0.3774210976066533,0.8023092709183693,0.8165,0.56
0.3882590695454273,0.8231652636118233,0.815,0.552
0.47372248003073036,0.7940862911753357,0.79,0.568
0.43937577531836,0.7999512753263116,0.8095,0.558
0.39655949142854663,0.7901281624119729,0.8445,0.562
0.4526982931024395,0.806021147210151,0.8025,0.542
0.5718715794333257,0.7954150857627392,0.726,0.568
0.564983539850451,0.7962027716673911,0.7235,0.544
0.5788828081507236,0.7960355758443475,0.7265,0.538
0.5456947747427039,0.792698129542172,0.7515,0.558
0.6989569163818378,0.7962493886910379,0.6365,0.56
0.7113395652556792,0.8014173706434667,0.6015,0.56
0.7075659213834442,0.8021796929426491,0.609,0.562
0.7512207264197059,0.8019801895730198,0.5715,0.558
0.7695312257646583,0.8022477530799806,0.5585,0.544
0.784593114457326,0.8002128063738346,0.561,0.554
0.7580396974766627,0.7988136070668698,0.562,0.554
0.7629693888816983,0.7975772230178118,0.5775,0.55
0.7937536340728402,0.7983102877028286,0.5625,0.556
0.8109452810520307,0.798054403770715,0.539,0.554
0.828780518732965,0.7971056547425688,0.5375,0.552
0.8189104711990803,0.7972344347015023,0.553,0.552
0.8499096017642878,0.7966184871755541,0.4975,0.548
0.8354939018208534,0.7963582190722227,0.526,0.548
0.7995603752313182,0.7960580215081573,0.558,0.556
0.8309772392101585,0.7958394169099628,0.5165,0.558
0.7865623053372838,0.7954556448757648,0.537,0.556
0.8499096092493273,0.7947909947000444,0.517,0.556
0.804617651940789,0.7947181864343583,0.554,0.556
0.7682195154735818,0.7952163659222424,0.575,0.558
0.8385393370673991,0.7949776808544994,0.513,0.556
0.8711714367065578,0.7948549198023975,0.4925,0.56
0.8454673683661967,0.7946256527714431,0.5065,0.558
0.846078820633702,0.7944745893441141,0.523,0.558
0.8272913685869425,0.7944831101410091,0.521,0.56
0.8312233212245628,0.794475489012897,0.5385,0.56
0.8597950370474718,0.7944684016741812,0.491,0.56
0.8352029739599675,0.7944330177903175,0.5185,0.56
0.8598722843686118,0.7944271155931055,0.506,0.56
0.8660893498328515,0.7943955088183284,0.4825,0.56
0.8073782274541446,0.7944123692773283,0.533,0.56
0.9009799368362874,0.7943952535763383,0.474,0.56
0.8812217385284603,0.7943905858248472,0.5085,0.56
0.8858349855993874,0.7943851669766009,0.4935,0.56
0.8564708318791818,0.7943801714368165,0.551,0.56
0.8148138161562383,0.7943759358078242,0.531,0.56
0.8573914361158386,0.7943760927990079,0.504,0.56
0.837101964020636,0.7943753791637719,0.509,0.56
0.8492219034256414,0.7943760723136365,0.512,0.56
0.8597603641012683,0.7943758043684065,0.5045,0.56
0.789289746538736,0.7943751240335405,0.5305,0.56
0.8527987376023084,0.7943745864070952,0.5165,0.56
0.7944640523409471,0.7943743835128844,0.5615,0.56
0.7987159378584474,0.7943736524097621,0.5735,0.56
0.8273336705742403,0.7943738020583987,0.517,0.56
0.8140522260647267,0.7943735724166036,0.558,0.56
0.8381326264138333,0.7943732644990087,0.545,0.56
0.7843053872026503,0.7943734081611037,0.532,0.56
0.8081045679179951,0.7943732641860842,0.537,0.56
0.8107223313208669,0.7943732906952501,0.5525,0.56
0.9057245414745994,0.7943733876086772,0.4865,0.56
0.7849479184937663,0.7943732238784432,0.547,0.56
0.7950690406318754,0.7943734620995819,0.554,0.56
0.8505919382404536,0.7943733433187008,0.5385,0.56
0.8629726222734898,0.794373180128634,0.509,0.56
0.8334567351881415,0.7943733224086463,0.5055,0.56
0.8105369479097426,0.79437343012169,0.515,0.56
0.8093458721339702,0.7943733734115959,0.56,0.56
0.8255735670905561,0.7943734482377768,0.5015,0.56
0.8755332909408026,0.7943733950555325,0.496,0.56
0.8030407402701676,0.794373565800488,0.5575,0.56
0.8604804928172379,0.7943733072467148,0.5155,0.56
0.8253595813922584,0.7943732827454806,0.523,0.56
0.8672329363655299,0.7943734435886145,0.508,0.56
0.8459543555956334,0.7943734218254686,0.5165,0.56
0.8927708174083382,0.7943733384720981,0.4635,0.56
0.861721469684504,0.7943733807355166,0.51,0.56
