train_loss,valid_loss,train_acc,valid_acc
0.25323291338293347,0.8557320643961429,0.88825,0.633125
0.23584604002628476,2.627842561006546,0.8986875,0.513125
0.24072977510525378,0.8949883252382278,0.899375,0.581875
0.23462150895688683,1.445326429605484,0.9018125,0.55
0.2359711373648606,0.7579994034767151,0.90425,0.649375
0.23670122205710503,1.1670733228325845,0.90578125,0.579375
0.23150756851723417,0.8042412465810775,0.9064375,0.6675
0.22878339078533463,0.849355330169201,0.908875,0.605
0.24012735433480703,0.8897278368473053,0.90346875,0.6475
0.2545937151871622,0.7363192048668862,0.90246875,0.640625
0.24737567243981176,0.7484637987613678,0.90271875,0.655625
0.24647746690176428,0.7884042087197304,0.905875,0.659375
0.24865670174057594,1.0448257914185524,0.9026875,0.61
0.23716827036533505,0.7424678362905979,0.90821875,0.674375
0.2773080430449918,0.7665982404351235,0.89446875,0.678125
0.2652006657226011,0.8688234025239945,0.90115625,0.646875
0.2605992433303036,0.7332548522949218,0.90253125,0.675
0.2643631920535117,0.7333130678534507,0.89996875,0.68875
0.26715413587121295,0.7150722467899322,0.90071875,0.7075
0.2550839150780812,0.7193098610639572,0.9066875,0.67375
0.2587866971772164,0.7371398249268531,0.902625,0.66625
0.25640310687432066,0.7184401527047157,0.90421875,0.68125
0.24895778152160347,0.7009920784831047,0.9071875,0.685625
0.24816522412700578,0.6919868397712707,0.90540625,0.68
0.23985777590144425,0.758609968572855,0.90984375,0.68375
0.2319761702020187,0.7021597842872143,0.91196875,0.70625
0.23511868416657672,0.6868598076701165,0.91096875,0.725
0.23001357703190298,0.7118197864294052,0.91384375,0.6825
0.23471548689668997,0.726183669269085,0.91278125,0.676875
0.22665405943850056,0.6932637161016464,0.91475,0.6975
0.22512459155521355,0.7959136816859246,0.9145,0.67875
0.27070296911802144,0.6839775094389915,0.898375,0.69875
0.2520629177587107,0.6419786551594734,0.90671875,0.704375
0.2505298791630194,0.7017553794384003,0.9071875,0.706875
0.2347188147860579,0.6486462384462357,0.9143125,0.715
0.23738179228501394,0.6666362018883228,0.91190625,0.7075
0.23866887728124858,0.6304338417947293,0.91225,0.72375
0.23785774198686704,0.6623414984345436,0.9139375,0.6925
0.2279356082729064,0.675833019465208,0.915875,0.71
0.2336822947007604,0.6349427209794521,0.91325,0.719375
0.23143189540086315,0.7167056906223297,0.91578125,0.713125
0.277338102995418,0.6486839830875397,0.89646875,0.71375
0.27092103544343266,0.6192819392681121,0.90040625,0.730625
0.27873645405564457,0.6543930807709694,0.89721875,0.728125
0.27005319577176123,0.6328429719805717,0.90109375,0.715625
0.2729397936575115,0.6470150330662727,0.898875,0.710625
0.2724063211805187,0.6896701239049434,0.89990625,0.710625
0.343238673614338,0.6113073849678039,0.86840625,0.73125
0.3463086910340935,0.5953130805492401,0.86378125,0.72625
0.3364179791547358,0.5955116614699364,0.8684375,0.715
