train_loss,valid_loss,train_acc,valid_acc
7.8661347229207115,8.169859663620592,0.5115,0.493125
8.381409664154052,8.169859663620592,0.48,0.493125
8.413645854711532,8.169859663620592,0.478,0.493125
8.639299188613892,8.169859663620592,0.464,0.493125
7.639977281332016,8.169859663620592,0.526,0.493125
7.994575377464295,8.169859663620592,0.504,0.493125
7.922043948709964,8.169859663620592,0.5085,0.493125
8.260523949563503,8.169859663620592,0.4875,0.493125
7.382087756872177,8.169859663620592,0.542,0.493125
8.091283949136734,8.169859663620592,0.498,0.493125
7.849512519955635,8.169859663620592,0.513,0.493125
8.526472521662711,8.169859663620592,0.471,0.493125
8.494236331105233,8.169859663620592,0.473,0.493125
8.220228711366653,8.169859663620592,0.49,0.493125
7.704449662446976,8.169859663620592,0.522,0.493125
7.889807758152485,8.169859663620592,0.5105,0.493125
7.631918233692646,8.169859663620592,0.5265,0.493125
8.050988710939885,8.169859663620592,0.5005,0.493125
8.187992520809173,8.169859663620592,0.492,0.493125
7.873689662873745,8.169859663620592,0.5115,0.493125
7.986516329824925,8.169859663620592,0.5045,0.493125
8.365291568875312,8.169859663620592,0.481,0.493125
7.736685853004456,8.169859663620592,0.52,0.493125
8.365291568875312,8.169859663620592,0.481,0.493125
8.413645854711532,8.169859663620592,0.478,0.493125
8.647358236253261,8.169859663620592,0.4635,0.493125
7.760862995922565,8.169859663620592,0.5185,0.493125
8.284701092481614,8.169859663620592,0.486,0.493125
7.986516329824925,8.169859663620592,0.5045,0.493125
7.776981091201305,8.169859663620592,0.5175,0.493125
8.123520139694214,8.169859663620592,0.496,0.493125
7.744744900643825,8.169859663620592,0.5195,0.493125
7.930102996349334,8.169859663620592,0.508,0.493125
8.196051568448544,8.169859663620592,0.4915,0.493125
8.155756330251693,8.169859663620592,0.494,0.493125
8.059047758579254,8.169859663620592,0.5,0.493125
8.526472521662711,8.169859663620592,0.471,0.493125
8.050988710939885,8.169859663620592,0.5005,0.493125
7.873689662873745,8.169859663620592,0.5115,0.493125
7.696390614807606,8.169859663620592,0.5225,0.493125
8.204110616087913,8.169859663620592,0.491,0.493125
8.018752520382405,8.169859663620592,0.5025,0.493125
8.002634425103665,8.169859663620592,0.5035,0.493125
7.672213471889496,8.169859663620592,0.524,0.493125
8.518413474023342,8.169859663620592,0.4715,0.493125
7.793099186480045,8.169859663620592,0.5165,0.493125
8.034870615661145,8.169859663620592,0.5015,0.493125
8.244405854284762,8.169859663620592,0.4885,0.493125
8.010693472743034,8.169859663620592,0.503,0.493125
7.736685853004456,8.169859663620592,0.52,0.493125
