train_loss,valid_loss,train_acc,valid_acc
7.945040269106626,8.16985966205597,0.5069375,0.493125
8.179933465003968,8.16985966205597,0.4925,0.493125
8.016737758636475,8.16985966205597,0.502625,0.493125
8.02076726436615,8.16985966205597,0.502375,0.493125
8.097328232765198,8.16985966205597,0.497625,0.493125
8.014722982406616,8.16985966205597,0.50275,0.493125
8.02479679131508,8.16985966205597,0.502125,0.493125
8.16381538295746,8.16985966205597,0.4935,0.493125
7.998604895591736,8.16985966205597,0.50375,0.493125
8.016737741470337,8.16985966205597,0.502625,0.493125
8.135608702659606,8.16985966205597,0.49525,0.493125
7.9683834705352785,8.16985966205597,0.505625,0.493125
8.095313458681106,8.16985966205597,0.49775,0.493125
8.048973944664002,8.16985966205597,0.500625,0.493125
8.11344633102417,8.16985966205597,0.496625,0.493125
7.99457535648346,8.16985966205597,0.504,0.493125
8.030841083526612,8.16985966205597,0.50175,0.493125
8.147697289466858,8.16985966205597,0.4945,0.493125
8.131579165697097,8.16985966205597,0.4955,0.493125
7.869660130500794,8.16985966205597,0.51175,0.493125
8.204110615730286,8.16985966205597,0.491,0.493125
8.111431566238403,8.16985966205597,0.49675,0.493125
7.8938372564315795,8.16985966205597,0.51025,0.493125
8.187992528915405,8.16985966205597,0.492,0.493125
8.059047744989396,8.16985966205597,0.5,0.493125
7.950250604629517,8.16985966205597,0.50675,0.493125
8.179933465003968,8.16985966205597,0.4925,0.493125
8.016737758636475,8.16985966205597,0.502625,0.493125
8.02076726436615,8.16985966205597,0.502375,0.493125
8.097328232765198,8.16985966205597,0.497625,0.493125
8.014722982406616,8.16985966205597,0.50275,0.493125
8.02479679131508,8.16985966205597,0.502125,0.493125
8.16381538295746,8.16985966205597,0.4935,0.493125
7.998604895591736,8.16985966205597,0.50375,0.493125
8.016737741470337,8.16985966205597,0.502625,0.493125
8.135608702659606,8.16985966205597,0.49525,0.493125
7.9683834705352785,8.16985966205597,0.505625,0.493125
8.095313458681106,8.16985966205597,0.49775,0.493125
8.048973944664002,8.16985966205597,0.500625,0.493125
8.11344633102417,8.16985966205597,0.496625,0.493125
7.99457535648346,8.16985966205597,0.504,0.493125
8.030841083526612,8.16985966205597,0.50175,0.493125
8.147697289466858,8.16985966205597,0.4945,0.493125
8.131579165697097,8.16985966205597,0.4955,0.493125
7.869660130500794,8.16985966205597,0.51175,0.493125
8.204110615730286,8.16985966205597,0.491,0.493125
8.111431566238403,8.16985966205597,0.49675,0.493125
7.8938372564315795,8.16985966205597,0.51025,0.493125
8.187992528915405,8.16985966205597,0.492,0.493125
8.059047744989396,8.16985966205597,0.5,0.493125
