train_loss,valid_loss,train_acc,valid_acc
0.2408327255663462,0.8289039812088013,0.89959375,0.6040000004768371
0.21291252830042504,0.6312439298629761,0.909125,0.692
0.21058116797730328,0.7481129198074341,0.91340625,0.706
0.2019736478201812,0.8923159456253051,0.917390625,0.7019999990463257
0.19546877996515832,0.5311023468971252,0.919828125,0.7559999990463256
0.18245063686714275,0.6177406024932861,0.9236875,0.7459999995231629
0.17330086697550723,0.7753333053588867,0.9265625,0.7179999995231628
0.1639594303337144,0.8021671948432922,0.931171875,0.702
0.16101322890295705,0.6616329882144928,0.93075,0.7619999990463256
0.14652615400303967,0.7574532771110535,0.9384375,0.7539999990463256
0.13431950554370634,0.6318481826782226,0.943421875,0.7800000009536743
0.13252372714348531,0.5835706973075867,0.944953125,0.7720000009536743
0.1298480592640608,0.7151889123916626,0.946765625,0.7720000004768371
0.13632553260652913,0.5164153099060058,0.94796875,0.81
0.13194140656605305,0.48356448316574097,0.950125,0.8340000009536743
0.1270334263170953,0.5118432939052582,0.952484375,0.8300000009536743
0.13102096980261377,0.42653909838199616,0.952859375,0.8259999990463257
0.12147295423889409,0.4220321033000946,0.95459375,0.8480000004768372
0.12446244987828686,0.4722800064086914,0.95471875,0.846
0.12506624482799816,0.4085030827522278,0.95471875,0.8560000009536743
0.11147899627964762,0.463505175113678,0.95875,0.8320000004768372
0.11597168174195577,0.4194640254974365,0.957953125,0.8620000009536744
0.11243705052785663,0.38184833550453184,0.959640625,0.8500000009536743
0.11126331996722001,0.3580036706924438,0.960390625,0.8759999995231629
0.1127998356518292,0.38400686883926394,0.958859375,0.8759999990463256
0.10979154596103763,0.3250362048149109,0.961375,0.8719999990463256
0.10316955578845591,0.3386461863517761,0.96278125,0.8779999995231629
0.1067330171442336,0.3106586265563965,0.962015625,0.8740000009536744
0.10318686441287718,0.39415864944458007,0.962953125,0.8480000009536743
0.1028869262980952,0.3446539640426636,0.96284375,0.8600000004768371
0.10171617700209026,0.32113976049423215,0.96496875,0.866
0.10132543572404575,0.3264827017784119,0.965609375,0.8700000004768371
0.10212665675234166,0.29713049983978274,0.966234375,0.8799999990463256
0.09925561290270707,0.27122881054878234,0.96725,0.8999999995231629
0.09374671249682433,0.25344809126853945,0.968875,0.9039999990463257
0.09354894350770337,0.26308579111099245,0.96840625,0.9039999995231628
0.09019092804167303,0.23551180171966551,0.97075,0.9159999995231628
0.09067440268403151,0.2955692365169525,0.970453125,0.8919999995231629
0.08969587363637402,0.26730755233764647,0.970828125,0.8900000004768371
0.08395154224954604,0.22239979791641235,0.972046875,0.9100000004768372
0.0878510176090931,0.2295662977695465,0.970765625,0.9199999990463257
0.08956426391288187,0.25037802958488464,0.970765625,0.9119999990463257
0.08350899197073886,0.21345822310447693,0.97321875,0.9219999990463257
0.08530838074508938,0.22793726420402527,0.9726875,0.9179999995231628
0.08012185089651029,0.25127583646774293,0.9739375,0.8999999990463257
0.07802200828635977,0.2084518346786499,0.974921875,0.9120000004768372
0.0812342265524785,0.22557329201698303,0.97371875,0.9239999990463257
0.07800878088909667,0.23572679805755614,0.974171875,0.9099999995231628
0.07729513186414261,0.22820989155769347,0.975015625,0.9119999990463257
0.08005614783673082,0.1893802787065506,0.974375,0.9239999990463257
